sector,from_iso3,to_iso3,dggo
Real Estate,JPN,CYP,433.185546875
Real Estate,TUR,CYP,434.625
Real Estate,ITA,CYP,-1385.55078125
Real Estate,AUT,CYP,10835.8984375
Real Estate,IND,CYP,-261.501953125
Real Estate,RUS,CYP,9619.708984375
Real Estate,CZE,CYP,38903.78515625
Real Estate,MEX,CYP,39.3984375
Real Estate,BRA,CYP,-2205.44140625
Real Estate,GRC,CYP,-41.587890625
Real Estate,USA,BEL,192641.568359375
Real Estate,LUX,BEL,450.595703125
Real Estate,SWE,BEL,40744.802734375
Real Estate,DEU,BEL,47676.193359375
Real Estate,IDN,BEL,423.6640625
Real Estate,BGR,BEL,3816.56640625
Real Estate,GBR,BEL,164182.484375
Real Estate,CAN,BEL,1245.349609375
Real Estate,KOR,BEL,24561.669921875
Real Estate,CYP,BEL,1834.0703125
Real Estate,BEL,BEL,0.0
Real Estate,HUN,BEL,11968.29296875
Real Estate,PRT,BEL,2389.01953125
Real Estate,POL,BEL,59444.439453125
Real Estate,NLD,BEL,50858.78515625
Real Estate,ROU,BEL,0.0
Real Estate,SVN,BEL,4652.009765625
Real Estate,FRA,BEL,38576.119140625
Real Estate,EST,BEL,2859.650390625
Real Estate,SVK,BEL,6026.4140625
Real Estate,LTU,BEL,1766.83203125
Real Estate,ESP,BEL,69292.421875
Real Estate,TWN,BEL,0.0
Real Estate,CHN,BEL,2511.779296875
Real Estate,AUS,BEL,4190.693359375
Real Estate,LVA,BEL,4845.357421875
Real Estate,IRL,BEL,106717.455078125
Real Estate,DNK,BEL,9470.94921875
Real Estate,MLT,BEL,6934.087890625
Real Estate,FIN,BEL,7808.5234375
Real Estate,RoW,BEL,-2414849.3203125
Real Estate,JPN,BEL,905.46875
Real Estate,TUR,BEL,953.95703125
Real Estate,ITA,BEL,-3004.37890625
Real Estate,AUT,BEL,25709.326171875
Real Estate,IND,BEL,-815.064453125
Real Estate,RUS,BEL,22830.70703125
Real Estate,CZE,BEL,92229.91015625
Real Estate,MEX,BEL,-22.2421875
Real Estate,BRA,BEL,-5300.328125
Real Estate,GRC,BEL,-200.037109375
Real Estate,USA,HUN,86511.9375
Real Estate,LUX,HUN,252.4609375
Real Estate,SWE,HUN,18251.869140625
Real Estate,DEU,HUN,21329.892578125
Real Estate,IDN,HUN,194.611328125
Real Estate,BGR,HUN,1743.166015625
Real Estate,GBR,HUN,73652.2421875
Real Estate,CAN,HUN,593.830078125
Real Estate,KOR,HUN,11064.650390625
Real Estate,CYP,HUN,855.513671875
Real Estate,BEL,HUN,7145.931640625
Real Estate,HUN,HUN,0.0
Real Estate,PRT,HUN,1111.166015625
Real Estate,POL,HUN,26664.109375
Real Estate,NLD,HUN,22790.8125
Real Estate,ROU,HUN,0.0
Real Estate,SVN,HUN,2112.296875
Real Estate,FRA,HUN,17360.62109375
Real Estate,EST,HUN,1276.62109375
Real Estate,SVK,HUN,2724.466796875
Real Estate,LTU,HUN,807.404296875
Real Estate,ESP,HUN,31083.00390625
Real Estate,TWN,HUN,0.0
Real Estate,CHN,HUN,1165.548828125
Real Estate,AUS,HUN,1909.71484375
Real Estate,LVA,HUN,2174.365234375
Real Estate,IRL,HUN,47891.037109375
Real Estate,DNK,HUN,4262.21484375
Real Estate,MLT,HUN,3138.21875
Real Estate,FIN,HUN,3505.4765625
Real Estate,RoW,HUN,-1081413.84765625
Real Estate,JPN,HUN,456.181640625
Real Estate,TUR,HUN,458.966796875
Real Estate,ITA,HUN,-1286.27734375
Real Estate,AUT,HUN,11552.13671875
Real Estate,IND,HUN,-265.455078125
Real Estate,RUS,HUN,10273.494140625
Real Estate,CZE,HUN,41419.27734375
Real Estate,MEX,HUN,34.85546875
Real Estate,BRA,HUN,-2307.421875
Real Estate,GRC,HUN,-46.466796875
Real Estate,USA,PRT,266094.81640625
Real Estate,LUX,PRT,541.677734375
Real Estate,SWE,PRT,56491.484375
Real Estate,DEU,PRT,65384.671875
Real Estate,IDN,PRT,551.205078125
Real Estate,BGR,PRT,5304.369140625
Real Estate,GBR,PRT,227219.5
Real Estate,CAN,PRT,1682.4921875
Real Estate,KOR,PRT,33947.4296875
Real Estate,CYP,PRT,2525.4453125
Real Estate,BEL,PRT,21951.39453125
Real Estate,HUN,PRT,16559.60546875
Real Estate,PRT,PRT,0.0
Real Estate,POL,PRT,82390.951171875
Real Estate,NLD,PRT,70367.150390625
Real Estate,ROU,PRT,0.0
Real Estate,SVN,PRT,6441.806640625
Real Estate,FRA,PRT,52584.703125
Real Estate,EST,PRT,3948.787109375
Real Estate,SVK,PRT,8329.76953125
Real Estate,LTU,PRT,2443.10546875
Real Estate,ESP,PRT,95798.91796875
Real Estate,TWN,PRT,0.0
Real Estate,CHN,PRT,3426.587890625
Real Estate,AUS,PRT,5773.095703125
Real Estate,LVA,PRT,6686.939453125
Real Estate,IRL,PRT,147996.486328125
Real Estate,DNK,PRT,13096.583984375
Real Estate,MLT,PRT,9602.107421875
Real Estate,FIN,PRT,10836.453125
Real Estate,RoW,PRT,-3361000.904296875
Real Estate,JPN,PRT,1194.986328125
Real Estate,TUR,PRT,1292.025390625
Real Estate,ITA,PRT,-5062.685546875
Real Estate,AUT,PRT,35600.509765625
Real Estate,IND,PRT,-1346.73828125
Real Estate,RUS,PRT,31563.58984375
Real Estate,CZE,PRT,128003.2890625
Real Estate,MEX,PRT,-72.140625
Real Estate,BRA,PRT,-7645.984375
Real Estate,GRC,PRT,-361.728515625
Real Estate,USA,POL,695496.263671875
Real Estate,LUX,POL,1680.548828125
Real Estate,SWE,POL,145952.193359375
Real Estate,DEU,POL,175851.365234375
Real Estate,IDN,POL,1349.33203125
Real Estate,BGR,POL,13734.20703125
Real Estate,GBR,POL,590000.966796875
Real Estate,CAN,POL,4269.640625
Real Estate,KOR,POL,88234.029296875
Real Estate,CYP,POL,6495.455078125
Real Estate,BEL,POL,57351.216796875
Real Estate,HUN,POL,42824.337890625
Real Estate,PRT,POL,8477.76171875
Real Estate,POL,POL,0.0
Real Estate,NLD,POL,183057.1796875
Real Estate,ROU,POL,0.0
Real Estate,SVN,POL,16791.15625
Real Estate,FRA,POL,143829.51953125
Real Estate,EST,POL,10259.173828125
Real Estate,SVK,POL,21657.568359375
Real Estate,LTU,POL,6416.525390625
Real Estate,ESP,POL,249779.509765625
Real Estate,TWN,POL,0.0
Real Estate,CHN,POL,8868.353515625
Real Estate,AUS,POL,14854.802734375
Real Estate,LVA,POL,17308.94921875
Real Estate,IRL,POL,381287.333984375
Real Estate,DNK,POL,33980.994140625
Real Estate,MLT,POL,24834.57421875
Real Estate,FIN,POL,28057.328125
Real Estate,RoW,POL,-8388357.994140625
Real Estate,JPN,POL,3001.630859375
Real Estate,TUR,POL,3376.966796875
Real Estate,ITA,POL,-4590.58984375
Real Estate,AUT,POL,92397.458984375
Real Estate,IND,POL,-2554.583984375
Real Estate,RUS,POL,82142.38671875
Real Estate,CZE,POL,328702.837890625
Real Estate,MEX,POL,-264.974609375
Real Estate,BRA,POL,-17617.396484375
Real Estate,GRC,POL,-652.91015625
Real Estate,USA,NLD,688428.04296875
Real Estate,LUX,NLD,1597.740234375
Real Estate,SWE,NLD,144643.455078125
Real Estate,DEU,NLD,173299.1796875
Real Estate,IDN,NLD,1338.244140625
Real Estate,BGR,NLD,13611.67578125
Real Estate,GBR,NLD,584471.9140625
Real Estate,CAN,NLD,4232.31640625
Real Estate,KOR,NLD,87353.52734375
Real Estate,CYP,NLD,6422.8203125
Real Estate,BEL,NLD,56750.220703125
Real Estate,HUN,NLD,42432.388671875
Real Estate,PRT,NLD,8375.0390625
Real Estate,POL,NLD,210632.14453125
Real Estate,NLD,NLD,0.0
Real Estate,ROU,NLD,0.0
Real Estate,SVN,NLD,16618.23046875
Real Estate,FRA,NLD,141335.38671875
Real Estate,EST,NLD,10148.228515625
Real Estate,SVK,NLD,21438.19140625
Real Estate,LTU,NLD,6346.96875
Real Estate,ESP,NLD,247236.927734375
Real Estate,TWN,NLD,0.0
Real Estate,CHN,NLD,8780.1171875
Real Estate,AUS,NLD,14708.091796875
Real Estate,LVA,NLD,17163.662109375
Real Estate,IRL,NLD,378073.126953125
Real Estate,DNK,NLD,33655.26953125
Real Estate,MLT,NLD,24608.28125
Real Estate,FIN,NLD,27790.21484375
Real Estate,RoW,NLD,-8454616.06640625
Real Estate,JPN,NLD,2949.03515625
Real Estate,TUR,NLD,3321.904296875
Real Estate,ITA,NLD,-5896.87109375
Real Estate,AUT,NLD,91524.439453125
Real Estate,IND,NLD,-2727.287109375
Real Estate,RUS,NLD,81314.380859375
Real Estate,CZE,NLD,326065.833984375
Real Estate,MEX,NLD,-265.986328125
Real Estate,BRA,NLD,-17832.498046875
Real Estate,GRC,NLD,-717.818359375
Real Estate,USA,ROU,0.0
Real Estate,LUX,ROU,0.0
Real Estate,SWE,ROU,0.0
Real Estate,DEU,ROU,0.0
Real Estate,IDN,ROU,0.0
Real Estate,BGR,ROU,0.0
Real Estate,GBR,ROU,0.0
Real Estate,CAN,ROU,0.0
Real Estate,KOR,ROU,0.0
Real Estate,CYP,ROU,0.0
Real Estate,BEL,ROU,0.0
Real Estate,HUN,ROU,0.0
Real Estate,PRT,ROU,0.0
Real Estate,POL,ROU,0.0
Real Estate,NLD,ROU,0.0
Real Estate,ROU,ROU,0.0
Real Estate,SVN,ROU,0.0
Real Estate,FRA,ROU,0.0
Real Estate,EST,ROU,0.0
Real Estate,SVK,ROU,0.0
Real Estate,LTU,ROU,0.0
Real Estate,ESP,ROU,0.0
Real Estate,TWN,ROU,0.0
Real Estate,CHN,ROU,0.0
Real Estate,AUS,ROU,0.0
Real Estate,LVA,ROU,0.0
Real Estate,IRL,ROU,0.0
Real Estate,DNK,ROU,0.0
Real Estate,MLT,ROU,0.0
Real Estate,FIN,ROU,0.0
Real Estate,JPN,ROU,0.0
Real Estate,TUR,ROU,0.0
Real Estate,ITA,ROU,0.0
Real Estate,AUT,ROU,0.0
Real Estate,IND,ROU,0.0
Real Estate,RUS,ROU,0.0
Real Estate,CZE,ROU,0.0
Real Estate,MEX,ROU,0.0
Real Estate,BRA,ROU,0.0
Real Estate,GRC,ROU,0.0
Real Estate,USA,SVN,106727.310546875
Real Estate,LUX,SVN,275.41015625
Real Estate,SWE,SVN,22597.40625
Real Estate,DEU,SVN,26259.54296875
Real Estate,IDN,SVN,232.673828125
Real Estate,BGR,SVN,2155.123046875
Real Estate,GBR,SVN,91002.552734375
Real Estate,CAN,SVN,714.171875
Real Estate,KOR,SVN,13641.080078125
Real Estate,CYP,SVN,1031.361328125
Real Estate,BEL,SVN,8792.3125
Real Estate,HUN,SVN,6622.9375
Real Estate,PRT,SVN,1357.189453125
Real Estate,POL,SVN,33003.115234375
Real Estate,NLD,SVN,28204.251953125
Real Estate,ROU,SVN,0.0
Real Estate,SVN,SVN,0.0
Real Estate,FRA,SVN,21242.71875
Real Estate,EST,SVN,1592.947265625
Real Estate,SVK,SVN,3381.4375
Real Estate,LTU,SVN,980.888671875
Real Estate,ESP,SVN,38385.11328125
Real Estate,TWN,SVN,0.0
Real Estate,CHN,SVN,1421.11328125
Real Estate,AUS,SVN,2349.818359375
Real Estate,LVA,SVN,2672.505859375
Real Estate,IRL,SVN,59244.439453125
Real Estate,DNK,SVN,5242.1328125
Real Estate,MLT,SVN,3870.740234375
Real Estate,FIN,SVN,4350.083984375
Real Estate,RoW,SVN,-1343384.62890625
Real Estate,JPN,SVN,554.1953125
Real Estate,TUR,SVN,557.1015625
Real Estate,ITA,SVN,-1827.720703125
Real Estate,AUT,SVN,14252.150390625
Real Estate,IND,SVN,-404.5078125
Real Estate,RUS,SVN,12656.01953125
Real Estate,CZE,SVN,51245.6875
Real Estate,MEX,SVN,20.390625
Real Estate,BRA,SVN,-2927.29296875
Real Estate,GRC,SVN,-86.962890625
Real Estate,USA,FRA,270345.68359375
Real Estate,LUX,FRA,663.2578125
Real Estate,SWE,FRA,56804.65234375
Real Estate,DEU,FRA,67527.875
Real Estate,IDN,FRA,560.201171875
Real Estate,BGR,FRA,5337.93359375
Real Estate,GBR,FRA,229542.41796875
Real Estate,CAN,FRA,1713.162109375
Real Estate,KOR,FRA,34296.447265625
Real Estate,CYP,FRA,2552.9140625
Real Estate,BEL,FRA,22221.37109375
Real Estate,HUN,FRA,16661.71484375
Real Estate,PRT,FRA,3329.42578125
Real Estate,POL,FRA,82742.439453125
Real Estate,NLD,FRA,71074.763671875
Real Estate,ROU,FRA,0.0
Real Estate,SVN,FRA,6519.59375
Real Estate,FRA,FRA,0.0
Real Estate,EST,FRA,3998.04296875
Real Estate,SVK,FRA,8417.6015625
Real Estate,LTU,FRA,2467.953125
Real Estate,ESP,FRA,96956.6484375
Real Estate,TWN,FRA,0.0
Real Estate,CHN,FRA,3487.9453125
Real Estate,AUS,FRA,5824.703125
Real Estate,LVA,FRA,6712.18359375
Real Estate,IRL,FRA,148584.724609375
Real Estate,DNK,FRA,13197.140625
Real Estate,MLT,FRA,9662.986328125
Real Estate,FIN,FRA,10920.916015625
Real Estate,RoW,FRA,-3526898.748046875
Real Estate,JPN,FRA,1253.830078125
Real Estate,TUR,FRA,1344.458984375
Real Estate,ITA,FRA,-2918.947265625
Real Estate,AUT,FRA,35893.740234375
Real Estate,IND,FRA,-1023.0703125
Real Estate,RUS,FRA,31890.576171875
Real Estate,CZE,FRA,128207.84765625
Real Estate,MEX,FRA,-43.361328125
Real Estate,BRA,FRA,-7086.802734375
Real Estate,GRC,FRA,-244.408203125
Real Estate,USA,EST,86439.99609375
Real Estate,LUX,EST,242.673828125
Real Estate,SWE,EST,18274.603515625
Real Estate,DEU,EST,21211.46875
Real Estate,IDN,EST,195.658203125
Real Estate,BGR,EST,1737.662109375
Real Estate,GBR,EST,73686.455078125
Real Estate,CAN,EST,598.265625
Real Estate,KOR,EST,11057.080078125
Real Estate,CYP,EST,857.544921875
Real Estate,BEL,EST,7135.505859375
Real Estate,HUN,EST,5337.390625
Real Estate,PRT,EST,1110.79296875
Real Estate,POL,EST,26712.455078125
Real Estate,NLD,EST,22794.5546875
Real Estate,ROU,EST,0.0
Real Estate,SVN,EST,2109.36328125
Real Estate,FRA,EST,17220.232421875
Real Estate,EST,EST,0.0
Real Estate,SVK,EST,2715.0
Real Estate,LTU,EST,803.03125
Real Estate,ESP,EST,31071.24609375
Real Estate,TWN,EST,0.0
Real Estate,CHN,EST,1166.23046875
Real Estate,AUS,EST,1915.98046875
Real Estate,LVA,EST,2182.0703125
Real Estate,IRL,EST,47972.173828125
Real Estate,DNK,EST,4248.82421875
Real Estate,MLT,EST,3143.744140625
Real Estate,FIN,EST,3512.35546875
Real Estate,RoW,EST,-1088174.521484375
Real Estate,JPN,EST,455.404296875
Real Estate,TUR,EST,458.56640625
Real Estate,ITA,EST,-1466.79296875
Real Estate,AUT,EST,11554.595703125
Real Estate,IND,EST,-286.849609375
Real Estate,RUS,EST,10255.216796875
Real Estate,CZE,EST,41509.580078125
Real Estate,MEX,EST,34.83984375
Real Estate,BRA,EST,-2356.24609375
Real Estate,GRC,EST,-52.91796875
Real Estate,USA,SVK,1530364.775390625
Real Estate,LUX,SVK,2625.564453125
Real Estate,SWE,SVK,324769.26171875
Real Estate,DEU,SVK,376948.27734375
Real Estate,IDN,SVK,2888.025390625
Real Estate,BGR,SVK,30565.421875
Real Estate,GBR,SVK,1306899.16796875
Real Estate,CAN,SVK,9207.482421875
Real Estate,KOR,SVK,194945.072265625
Real Estate,CYP,SVK,14254.751953125
Real Estate,BEL,SVK,126376.408203125
Real Estate,HUN,SVK,95188.791015625
Real Estate,PRT,SVK,18340.123046875
Real Estate,POL,SVK,473777.462890625
Real Estate,NLD,SVK,404845.052734375
Real Estate,ROU,SVK,0.0
Real Estate,SVN,SVK,37015.5390625
Real Estate,FRA,SVK,302472.962890625
Real Estate,EST,SVK,22611.451171875
Real Estate,SVK,SVK,0.0
Real Estate,LTU,SVK,14181.119140625
Real Estate,ESP,SVK,551015.380859375
Real Estate,TWN,SVK,0.0
Real Estate,CHN,SVK,19293.703125
Real Estate,AUS,SVK,32800.36328125
Real Estate,LVA,SVK,38685.193359375
Real Estate,IRL,SVK,850895.03515625
Real Estate,DNK,SVK,75291.0859375
Real Estate,MLT,SVK,55204.689453125
Real Estate,FIN,SVK,62200.599609375
Real Estate,RoW,SVK,-19285417.162109375
Real Estate,JPN,SVK,5996.44140625
Real Estate,TUR,SVK,7099.806640625
Real Estate,ITA,SVK,-29216.771484375
Real Estate,AUT,SVK,204795.189453125
Real Estate,IND,SVK,-8797.837890625
Real Estate,RUS,SVK,181421.681640625
Real Estate,CZE,SVK,735722.67578125
Real Estate,MEX,SVK,-973.408203125
Real Estate,BRA,SVK,-44702.30859375
Real Estate,GRC,SVK,-2557.724609375
Real Estate,USA,LTU,24763.13671875
Real Estate,LUX,LTU,141.361328125
Real Estate,SWE,LTU,5214.67578125
Real Estate,DEU,LTU,6098.28515625
Real Estate,IDN,LTU,59.37890625
Real Estate,BGR,LTU,517.982421875
Real Estate,GBR,LTU,21008.33203125
Real Estate,CAN,LTU,225.8515625
Real Estate,KOR,LTU,3211.294921875
Real Estate,CYP,LTU,286.302734375
Real Estate,BEL,LTU,1997.2265625
Real Estate,HUN,LTU,1552.84765625
Real Estate,PRT,LTU,364.658203125
Real Estate,POL,LTU,7614.08203125
Real Estate,NLD,LTU,6500.232421875
Real Estate,ROU,LTU,0.0
Real Estate,SVN,LTU,619.505859375
Real Estate,FRA,LTU,5024.771484375
Real Estate,EST,LTU,412.73828125
Real Estate,SVK,LTU,821.08984375
Real Estate,LTU,LTU,0.0
Real Estate,ESP,LTU,8885.09765625
Real Estate,TWN,LTU,0.0
Real Estate,CHN,LTU,389.634765625
Real Estate,AUS,LTU,598.306640625
Real Estate,LVA,LTU,634.51953125
Real Estate,IRL,LTU,13659.28515625
Real Estate,DNK,LTU,1243.265625
Real Estate,MLT,LTU,928.775390625
Real Estate,FIN,LTU,1036.3203125
Real Estate,RoW,LTU,-309752.052734375
Real Estate,JPN,LTU,183.71875
Real Estate,TUR,LTU,173.404296875
Real Estate,ITA,LTU,-280.03125
Real Estate,AUT,LTU,3315.357421875
Real Estate,IND,LTU,11.1640625
Real Estate,RUS,LTU,2960.615234375
Real Estate,CZE,LTU,11841.0625
Real Estate,MEX,LTU,64.84765625
Real Estate,BRA,LTU,-587.93359375
Real Estate,GRC,LTU,40.146484375
Real Estate,USA,ESP,155684.291015625
Real Estate,LUX,ESP,476.037109375
Real Estate,SWE,ESP,32542.984375
Real Estate,DEU,ESP,39512.3828125
Real Estate,IDN,ESP,344.50390625
Real Estate,BGR,ESP,3056.59765625
Real Estate,GBR,ESP,131705.693359375
Real Estate,CAN,ESP,1024.087890625
Real Estate,KOR,ESP,19766.939453125
Real Estate,CYP,ESP,1494.322265625
Real Estate,BEL,ESP,12813.92578125
Real Estate,HUN,ESP,9576.455078125
Real Estate,PRT,ESP,1968.513671875
Real Estate,POL,ESP,47343.05078125
Real Estate,NLD,ESP,40840.76171875
Real Estate,ROU,ESP,0.0
Real Estate,SVN,ESP,3764.119140625
Real Estate,FRA,ESP,32550.263671875
Real Estate,EST,ESP,2290.1953125
Real Estate,SVK,ESP,4862.236328125
Real Estate,LTU,ESP,1433.765625
Real Estate,ESP,ESP,0.0
Real Estate,TWN,ESP,0.0
Real Estate,CHN,ESP,2057.8671875
Real Estate,AUS,ESP,3381.890625
Real Estate,LVA,ESP,3874.427734375
Real Estate,IRL,ESP,84977.63671875
Real Estate,DNK,ESP,7592.583984375
Real Estate,MLT,ESP,5549.37890625
Real Estate,FIN,ESP,6269.7421875
Real Estate,RoW,ESP,-1898535.0546875
Real Estate,JPN,ESP,783.109375
Real Estate,TUR,ESP,816.1640625
Real Estate,ITA,ESP,-454.322265625
Real Estate,AUT,ESP,20615.408203125
Real Estate,IND,ESP,-339.7578125
Real Estate,RUS,ESP,18358.93359375
Real Estate,CZE,ESP,73229.791015625
Real Estate,MEX,ESP,22.96484375
Real Estate,BRA,ESP,-3692.69140625
Real Estate,GRC,ESP,-48.244140625
Real Estate,USA,TWN,0.0
Real Estate,LUX,TWN,0.0
Real Estate,SWE,TWN,0.0
Real Estate,DEU,TWN,0.0
Real Estate,IDN,TWN,0.0
Real Estate,BGR,TWN,0.0
Real Estate,GBR,TWN,0.0
Real Estate,CAN,TWN,0.0
Real Estate,KOR,TWN,0.0
Real Estate,CYP,TWN,0.0
Real Estate,BEL,TWN,0.0
Real Estate,HUN,TWN,0.0
Real Estate,PRT,TWN,0.0
Real Estate,POL,TWN,0.0
Real Estate,NLD,TWN,0.0
Real Estate,ROU,TWN,0.0
Real Estate,SVN,TWN,0.0
Real Estate,FRA,TWN,0.0
Real Estate,EST,TWN,0.0
Real Estate,SVK,TWN,0.0
Real Estate,LTU,TWN,0.0
Real Estate,ESP,TWN,0.0
Real Estate,TWN,TWN,0.0
Real Estate,CHN,TWN,0.0
Real Estate,AUS,TWN,0.0
Real Estate,LVA,TWN,0.0
Real Estate,IRL,TWN,0.0
Real Estate,DNK,TWN,0.0
Real Estate,MLT,TWN,0.0
Real Estate,FIN,TWN,0.0
Real Estate,JPN,TWN,0.0
Real Estate,TUR,TWN,0.0
Real Estate,ITA,TWN,0.0
Real Estate,AUT,TWN,0.0
Real Estate,IND,TWN,0.0
Real Estate,RUS,TWN,0.0
Real Estate,CZE,TWN,0.0
Real Estate,MEX,TWN,0.0
Real Estate,BRA,TWN,0.0
Real Estate,GRC,TWN,0.0
Real Estate,USA,CHN,222151.42578125
Real Estate,LUX,CHN,469.94921875
Real Estate,SWE,CHN,47144.595703125
Real Estate,DEU,CHN,54601.28515625
Real Estate,IDN,CHN,476.779296875
Real Estate,BGR,CHN,4430.828125
Real Estate,GBR,CHN,189679.90625
Real Estate,CAN,CHN,1420.84765625
Real Estate,KOR,CHN,28351.736328125
Real Estate,CYP,CHN,2106.408203125
Real Estate,BEL,CHN,18305.36328125
Real Estate,HUN,CHN,13833.685546875
Real Estate,PRT,CHN,2738.12890625
Real Estate,POL,CHN,68783.828125
Real Estate,NLD,CHN,58738.81640625
Real Estate,ROU,CHN,0.0
Real Estate,SVN,CHN,5356.3203125
Real Estate,FRA,CHN,43941.087890625
Real Estate,EST,CHN,3298.81640625
Real Estate,SVK,CHN,6955.16015625
Real Estate,LTU,CHN,2062.962890625
Real Estate,ESP,CHN,79975.18359375
Real Estate,TWN,CHN,0.0
Real Estate,CHN,CHN,0.0
Real Estate,AUS,CHN,4839.68359375
Real Estate,LVA,CHN,5587.3984375
Real Estate,IRL,CHN,123514.330078125
Real Estate,DNK,CHN,10935.46875
Real Estate,MLT,CHN,7996.875
Real Estate,FIN,CHN,9016.490234375
Real Estate,RoW,CHN,-2804021.615234375
Real Estate,JPN,CHN,1020.7890625
Real Estate,TUR,CHN,1093.609375
Real Estate,ITA,CHN,-4183.880859375
Real Estate,AUT,CHN,29726.07421875
Real Estate,IND,CHN,-1080.1484375
Real Estate,RUS,CHN,26348.6796875
Real Estate,CZE,CHN,106830.07421875
Real Estate,MEX,CHN,-48.544921875
Real Estate,BRA,CHN,-6354.10546875
Real Estate,GRC,CHN,-280.822265625
Real Estate,USA,AUS,665990.126953125
Real Estate,LUX,AUS,1188.0546875
Real Estate,SWE,AUS,141376.603515625
Real Estate,DEU,AUS,163852.677734375
Real Estate,IDN,AUS,1309.8125
Real Estate,BGR,AUS,13297.44921875
Real Estate,GBR,AUS,568824.408203125
Real Estate,CAN,AUS,4075.79296875
Real Estate,KOR,AUS,84878.021484375
Real Estate,CYP,AUS,6240.716796875
Real Estate,BEL,AUS,54981.08203125
Real Estate,HUN,AUS,41433.189453125
Real Estate,PRT,AUS,8017.26953125
Real Estate,POL,AUS,206236.462890625
Real Estate,NLD,AUS,176188.564453125
Real Estate,ROU,AUS,0.0
Real Estate,SVN,AUS,16111.392578125
Real Estate,FRA,AUS,131523.501953125
Real Estate,EST,AUS,9830.9765625
Real Estate,SVK,AUS,20812.873046875
Real Estate,LTU,AUS,6182.423828125
Real Estate,ESP,AUS,239795.556640625
Real Estate,TWN,AUS,0.0
Real Estate,CHN,AUS,8461.015625
Real Estate,AUS,AUS,0.0
Real Estate,LVA,AUS,16824.04296875
Real Estate,IRL,AUS,370432.798828125
Real Estate,DNK,AUS,32766.451171875
Real Estate,MLT,AUS,24028.8125
Real Estate,FIN,AUS,27057.28515625
Real Estate,RoW,AUS,-8396559.6328125
Real Estate,JPN,AUS,2732.69140625
Real Estate,TUR,AUS,3123.556640625
Real Estate,ITA,AUS,-12857.505859375
Real Estate,AUT,AUS,89136.123046875
Real Estate,IND,AUS,-3732.6015625
Real Estate,RUS,AUS,78979.994140625
Real Estate,CZE,AUS,320318.775390625
Real Estate,MEX,AUS,-341.517578125
Real Estate,BRA,AUS,-19397.87890625
Real Estate,GRC,AUS,-1080.1484375
Real Estate,USA,LVA,49289.400390625
Real Estate,LUX,LVA,179.208984375
Real Estate,SWE,LVA,10394.630859375
Real Estate,DEU,LVA,12120.5703125
Real Estate,IDN,LVA,129.287109375
Real Estate,BGR,LVA,969.40234375
Real Estate,GBR,LVA,41934.5625
Real Estate,CAN,LVA,374.166015625
Real Estate,KOR,LVA,6343.900390625
Real Estate,CYP,LVA,504.564453125
Real Estate,BEL,LVA,4062.30859375
Real Estate,HUN,LVA,3045.501953125
Real Estate,PRT,LVA,656.236328125
Real Estate,POL,LVA,15208.775390625
Real Estate,NLD,LVA,12957.05859375
Real Estate,ROU,LVA,0.0
Real Estate,SVN,LVA,1198.71484375
Real Estate,FRA,LVA,9897.779296875
Real Estate,EST,LVA,767.1015625
Real Estate,SVK,LVA,1560.734375
Real Estate,LTU,LVA,463.24609375
Real Estate,ESP,LVA,17675.34765625
Real Estate,TWN,LVA,0.0
Real Estate,CHN,LVA,701.77734375
Real Estate,AUS,LVA,1132.30078125
Real Estate,LVA,LVA,0.0
Real Estate,IRL,LVA,27263.392578125
Real Estate,DNK,LVA,2414.5546875
Real Estate,MLT,LVA,1811.310546875
Real Estate,FIN,LVA,2025.1796875
Real Estate,RoW,LVA,-617712.849609375
Real Estate,JPN,LVA,293.296875
Real Estate,TUR,LVA,299.123046875
Real Estate,ITA,LVA,-717.830078125
Real Estate,AUT,LVA,6566.51171875
Real Estate,IND,LVA,-95.80859375
Real Estate,RUS,LVA,5847.83203125
Real Estate,CZE,LVA,23619.294921875
Real Estate,MEX,LVA,54.623046875
Real Estate,BRA,LVA,-1282.173828125
Real Estate,GRC,LVA,0.50390625
Real Estate,USA,IRL,1448186.208984375
Real Estate,LUX,IRL,4170.240234375
Real Estate,SWE,IRL,301049.634765625
Real Estate,DEU,IRL,374387.443359375
Real Estate,IDN,IRL,2684.330078125
Real Estate,BGR,IRL,28342.30859375
Real Estate,GBR,IRL,1221801.189453125
Real Estate,CAN,IRL,8851.578125
Real Estate,KOR,IRL,183056.474609375
Real Estate,CYP,IRL,13403.23828125
Real Estate,BEL,IRL,119313.95703125
Real Estate,HUN,IRL,88442.18359375
Real Estate,PRT,IRL,17799.515625
Real Estate,POL,IRL,437544.3125
Real Estate,NLD,IRL,379656.52734375
Real Estate,ROU,IRL,0.0
Real Estate,SVN,IRL,34910.884765625
Real Estate,FRA,IRL,310335.34375
Real Estate,EST,IRL,21328.255859375
Real Estate,SVK,IRL,44939.67578125
Real Estate,LTU,IRL,13271.75390625
Real Estate,ESP,IRL,519088.37109375
Real Estate,TWN,IRL,0.0
Real Estate,CHN,IRL,18478.462890625
Real Estate,AUS,IRL,30662.158203125
Real Estate,LVA,IRL,35666.62890625
Real Estate,IRL,IRL,0.0
Real Estate,DNK,IRL,70370.751953125
Real Estate,MLT,IRL,51314.94921875
Real Estate,FIN,IRL,58063.138671875
